original,translate
Please don’t say she’s angry with me,제발 화났다고 하진 말아주세요.
She's sad you weren't interested in her,당신이 그녀에게 관심이 없어서 슬퍼하던데요.
Not interested?!,관심이 없다뇨?!
I’m crazy for her,전 그녀에게 미쳐있다고요.
Finding her note made me happier than words can describe,그녀의 쪽지를 발견했을 때 말로 표현할 수 없을 만큼 기뻤어요.
Then why didn't you respond?,그럼 왜 답장을 안 했죠?
Because I couldn’t find the words,할 말을 찾지 못했으니까요.
Can you believe it?,믿어지세요?
"Me, a bard, at a loss for words!",음유시인인 제가, 할 말을 잃다니!
I’ve been trying to put my feelings into verse,제 감정을 시로 옮겨보려고 했어요.
A song,노래로요.
"I’m nearly there, but over and over, the words escape me",거의 다 됐는데, 계속해서 단어들이 도망가버려요.
I don’t understand it,이해가 안 돼요.
It feels like I’m grasping at tendrils of mist,마치 안개 자락을 잡으려는 것 같아요.
Can I hear what you have so far?,지금까지 쓴 걸 들어볼 수 있을까요?
The song Cass reads to you is sad and beautiful,캐스가 읽어주는 노래는 슬프고도 아름답습니다.
It brings to mind images of far and wondrous shores,멀고 경이로운 해안의 이미지가 떠오릅니다.
"Stranger yet, is the fact that try as you might, you have never been able to recall the first three verses she recounted to you",더 기이한 건, 아무리 애를 써도 그녀가 들려준 처음 3절은 기억나지 않는다는 사실입니다.
Only the first line of the last verse remains,마지막 절의 첫 줄만 남았습니다.
"Song of my soul, my voice is dead",내 영혼의 노래여, 내 목소리는 죽었네.
That’s exactly it,바로 그거예요.
I can’t get past that,그 뒤로 넘어갈 수가 없어요.
Nor can I change it,바꿀 수도 없고요.
It has to be that line!,반드시 그 구절이어야만 해요!
But what comes next?,하지만 그 다음은 뭐죠?
It’s like I’m deaf to my own inner voice!,마치 제 내면의 목소리가 들리지 않는 것 같아요!
"Cass repeats the line, now with a slight hint of panic in her voice",캐스는 이제 약간의 공포가 섞인 목소리로 그 구절을 반복합니다.
"Die thou, unsung, as tears unshed",부르지 못한 채 죽어라, 흘리지 못한 눈물처럼.
Cass squeezes your hand and offers a warm but slightly sad smile before walking off,캐스는 당신의 손을 꼭 잡고 따뜻하지만 조금 슬픈 미소를 지으며 걸어갑니다.
You’re left with the note for Camilla,당신에게는 카밀라에게 전할 쪽지만 남겨집니다.
The woman appears lost in thought as she mumbles the verse of some half-composed song to herself over and over,여자는 반쯤 완성된 노래의 구절을 계속해서 중얼거리며 생각에 잠겨 보입니다.
The words flow from your mouth and fits the song like a key fits a lock,단어들이 당신의 입에서 흘러나와 열쇠가 자물쇠에 맞듯 노래에 딱 들어맞습니다.
"You spoke more words as well, but like the rest of the song, they too are lost in the void of time",당신은 더 많은 말을 했지만, 노래의 나머지 부분처럼 그것들도 시간의 공허 속으로 사라졌습니다.
"What you do remember however, is Cass scribbling the words down as tears of joy streamed down her face",하지만 기쁨의 눈물을 흘리며 가사를 받아 적던 캐스의 모습만은 기억에 남습니다.
That’s it!,그거예요!
I have it,찾았어요.
A song for Camilla,카밀라를 위한 노래.
She folds the piece of paper containing the words of the song neatly and writes in beautiful cursive,그녀는 노래 가사가 적힌 종이를 곱게 접어 아름다운 필기체로 글을 씁니다.
To Camilla - From Cassilda,카밀라에게 - 캐실다가.
With trembling hands she offers you the folded note,그녀는 떨리는 손으로 접은 쪽지를 당신에게 건넵니다.
Would you do me one last favor,마지막으로 부탁 하나만 들어주시겠어요?
Take this note to Camilla,이 쪽지를 카밀라에게 전해주세요.
It will explain everything to her,모든 걸 설명해 줄 거예요.
And please,그리고 제발,
Would you tell her to come find me at the Carnivale?,카니발에서 저를 찾아달라고 전해주시겠어요?
Tell her we’ll dance together then,그때 우리 함께 춤추자고요.
#FirgolCiderMerchantScene,#FirgolCiderMerchantScene
The Baron and Baroness are arranging it!,남작님과 남작부인께서 준비하고 계세요!
It’ll have food and drink and even a surprise they say!,음식과 술, 그리고 깜짝 선물도 있다고 하던데요!
"If you haven’t already done so, you should go talk to the Baroness and offer to help!",아직 안 하셨으면, 남작부인께 가서 도와드리겠다고 해보세요!
I’m sure she’ll let you attend if you help out,도와드리면 분명 참석하게 해주실 거예요.
"My da’s supplying the drinks, you see!",우리 아버지가 음료를 공급하시거든요!
The boy beams with pride and excitement,소년은 자부심과 흥분으로 활짝 웃습니다.
A party?,파티라고?
When the Outer Isles flow with blood?,외곽 군도에 피가 흐르는 이 마당에?
"Ah, I see",아, 그렇군요.
The boy’s eyes water over,소년의 눈에 눈물이 고입니다.
I’m sorry I don’t know anything about any blood or any such,죄송해요, 전 피라든가 그런 건 아무것도 몰라요.
I’m just looking forward to the party,전 그냥 파티가 기대될 뿐이에요.
It’s not often us common folk get to experience something like that,우리 같은 평민들이 그런 걸 경험할 기회는 흔치 않으니까요.
Well the Carnivale of course!,물론 카니발이죠!
I can’t wait!,기대돼 죽겠어요!
They say it’s going to be one for the ages!,역대급 축제가 될 거라고 하더라고요!
My da’ might need a hand!,우리 아버지가 일손이 필요하실지도 몰라요!
He’s been a bit flustered about getting his shipment of cider ready for the Carnivale and all,카니발용 사과주 선적 준비로 좀 정신이 없으시거든요.
Something about moles in the orchard,과수원에 두더지가 나타났다나 뭐라나.
I’m sure you’ll find him in the brewery somewhere,양조장 어딘가에 계실 거예요.
In the warehouse maybe?,창고에 계시려나?
I'll go talk to him then!,가서 얘기해 보지!
A smiling young lad with a shock of yellow hair calls out to you,노란 머리의 웃는 얼굴을 한 소년이 당신을 부릅니다.
Greetings traveler!,반가워요, 여행자님!
Can I interest you in some fine Firgol cider?,피르골 사과주 좀 드셔보시겠어요?
"I promise, you’ll not get it fresher of better anywhere in the Outer Isles!",장담하는데, 외곽 군도 어디서도 이보다 신선하고 좋은 건 못 구할 거예요!
Sounds like a local specialty?,지역 특산품인가 보구나?
It doesn’t get more local than this!,이보다 더 토속적일 순 없죠!
My da’ makes it right here at the family brewery!,우리 아버지가 여기 가족 양조장에서 직접 만드시거든요!
He motions to the buildings behind him,그가 뒤에 있는 건물들을 가리킵니다.
Now what will it be?,자, 어떠세요?
Can I interest you in a few bottles?,몇 병 드릴까요?
Perhaps later but I had some questions first!,나중에. 먼저 물어볼 게 있다!
Can I buy some cider?,사과주를 좀 살 수 있니?
What's going on here in Firgol?,여기 피르골에선 무슨 일이 일어나고 있는 거니?
Hi there!,안녕하세요!
Back for more cider?,사과주 더 드시러 오셨나요?
#FirgolEnter,#FirgolEnter
"As Roland slinks off, Iben walks up to you",롤랜드가 슬그머니 사라지자 이벤이 당신에게 다가옵니다.
Cruel deeds scar those who perform them as much as their victims and Roland is a man with many scars,잔인한 행위는 피해자만큼이나 가해자에게도 상처를 남기는 법이고, 롤랜드는 상처가 많은 사람이죠.
As you approach the small cluster of quaint houses you can’t help but be struck by a feeling of calm and peace you’ve not felt in a long time,작고 고풍스러운 집들이 모여 있는 곳에 다가가자, 오랫동안 느끼지 못했던 평온함과 평화로움에 사로잡히지 않을 수 없습니다.
"By the grace of the Golden Dead, it would appear a small sliver of life as it once was in the Outer Isles has survived",황금의 망자의 은총으로, 외곽 군도의 예전 삶의 작은 조각이 살아남은 것 같군요.
Driina says with a sad smile,드리나가 슬픈 미소를 지으며 말합니다.
"Ahead on your right, lies a tavern that looks exactly like the kind of tavern where the meals are hearty and the ale cooled just right",오른쪽 앞에, 푸짐한 식사와 딱 알맞게 시원한 맥주가 있을 것만 같은 여관이 보입니다.
Your stomach growls at the thought,그 생각에 배에서 꼬르륵 소리가 납니다.
"Kat stares, mouth agape, first at the tavern and then at you pleadingly",캣은 입을 딱 벌린 채 여관을 한번 쳐다보고는 당신을 애원하는 눈빛으로 바라봅니다.
We’re stopping by there whether you want to or not!,당신이 원하든 말든 저기는 꼭 들러야 해요!
"You continue on your way, and for a moment an irrational fear passes over you",길을 계속 가던 중, 잠시 비이성적인 두려움이 스쳐 지나갑니다.
"Will you be able to return to the cold, brutal world at large if you spend too much time in this quite little piece of bliss?",이 작고 조용한 행복 속에 너무 오래 머물면, 춥고 잔혹한 바깥세상으로 다시 돌아갈 수 있을까요?
"Looking around, you notice Roland has fallen behind the group and now stands, seemingly transfixed, a few steps behind you",주위를 둘러보니 롤랜드가 일행 뒤로 처져서, 넋을 잃은 듯 몇 걸음 뒤에 서 있는 게 보입니다.
What's wrong Roland?,무슨 일이야, 롤랜드?
Is it a trap?,함정인가?
No time to linger,지체할 시간 없어.
He blinks a few times with watery eyes and an expression that is hard to place,그는 물기 어린 눈으로 몇 번 눈을 깜빡이며 알 수 없는 표정을 짓습니다.
Families,가족들,
Children,아이들,
Feeling homesick?,향수병이라도 도진 거야?
He looks down and for a moment you could have sworn he looks ashamed,그는 시선을 아래로 떨구는데, 순간 부끄러워하는 것처럼 보입니다.
Let's just get some bloody ale,가서 빌어먹을 맥주나 마시자고.
His voice breaks in a way that is uncharacteristic for the laconic brute,말없는 거구답지 않게 목소리가 갈라집니다.
#FirgolGeneralGoodsScene,#FirgolGeneralGoodsScene
Ask about Firgol,피르골에 대해 묻는다
Ask about Help,도움에 대해 묻는다
Show me your goods!,물건을 보여주시오!
Something about Firgol,피르골에 대한 무언가
More about Firgol,피르골에 대해 더 자세히
Finally the last part about Firgol,피르골에 대한 마지막 부분
Something about Help,도움에 대한 무언가
More about Help,도움에 대해 더 자세히
Finally the last part about Help,도움에 대한 마지막 부분
#FirgolInnCookScene,#FirgolInnCookScene
Their line has ruled over Firgol for a long time,그들 가문은 오랫동안 피르골을 다스려 왔어요.
They live in the villa north-west of the village,마을 북서쪽 별장에 살고 계시죠.
Just across the stream,개울 건너편에요.
I’m sure the Baroness would appreciate it if you called upon her,찾아가 뵈면 남작부인께서 좋아하실 거예요.
She’s eccentric but she means well - loves the children of the village,괴짜시긴 하지만 본심은 착하신 분이에요. 마을 아이들을 정말 예뻐하시거든요.
I had some other things I wanted to ask you,다른 물어볼 게 좀 있어서요.
"In fact, the Baroness told me to ask if you needed help!",사실, 남작부인께서 도움이 필요한지 물어보라고 하셨어요!
"Well, the Carnivale is nigh, right?",글쎄, 카니발이 다가오잖아요?
"That means plenty of extra work for me but the thing is, there’s still the inn to take care of!",저한테는 일이 엄청 늘어난다는 뜻인데, 문제는 여관도 돌봐야 한다는 거죠!
"Who’s going to cook for the guest, you know?",손님들 밥은 누가 해주겠어요?
"Well, the Baroness told me to ask if you needed help!",글쎄, 남작부인께서 도움이 필요한지 물어보라고 하셨다니까요!
The Carnivale is the time to feast and drink and dance,카니발은 먹고 마시고 춤추는 시간이에요.
It’s the Baron and the Baroness’ way of showing their love for us common folk,남작님과 남작부인께서 우리 평민들에게 사랑을 베푸시는 방식이죠.
Baron and the Baroness?,남작과 남작부인?
Besides the Carnivale?,카니발 말고는요?
Nothing - and that's just the way we prefer!,아무것도 없어요. 우린 그게 더 좋고요!
Really?,정말요?
Nothing?,아무것도?
Idra was nearly overrun by Reavers and Horryn was all but sacked!,이드라는 리버들에게 거의 점령당했고 호린은 쑥대밭이 됐는데도요!
"Well, I ain’t seen no ‘Reavers’ here and if I do, I’ll be sure to show them the back of my hand!",글쎄, 여긴 '리버' 같은 건 코빼기도 안 보였고, 나타난다면 제 손맛을 보여줄 테니까요!
Let's talk about something else,다른 얘기를 하죠.
"A woman bustles about the kitchen, stirring pots, adding spices and tending fires",한 여자가 주방을 분주하게 오가며 냄비를 젓고, 향신료를 넣고, 불을 조절합니다.
"I beg your pardon, but I’m not really in any position to talk right now!",죄송하지만 지금은 대화할 상황이 아니에요!
Why so busy?,왜 그렇게 바쁘신가요?
"Please, I just had a few questions!",제발, 몇 가지만 여쭤볼게요!
"Well, come to think of it, there is actually something you could help me with",그러고 보니, 도와주실 만한 일이 있긴 하네요.
Name it!,말씀하세요!
"See, the Baroness has asked me to prepare something special for the children of the feast",남작부인께서 축제에 온 아이들을 위해 특별한 걸 준비해 달라고 하셨거든요.
My famed honey cakes,제 특제 꿀 케이크 말이에요.
"Only problem is, I’m still waiting on the honey",문제는 아직 꿀을 못 받았다는 거예요.
Perhaps you could be a dear and run over to the beehives and fetch it for me?,혹시 양봉장에 가서 꿀 좀 받아와 주실 수 있나요?
Will any honey do?,아무 꿀이나 되나요?
It needs to be honey from our own hives,우리 양봉장 꿀이어야 해요.
There’s nothing quite like it,그만한 게 없거든요.
And where do I find these beehives?,양봉장은 어디에 있죠?
The bee-hives lie to the west of the village,양봉장은 마을 서쪽에 있어요.
Just cross the bridge and continue straight ahead and you’ll see them on your left-hand side eventually,다리를 건너서 쭉 가다 보면 왼쪽 편에 보일 거예요.
I think even a single honeycomb should do it!,벌집 하나면 충분할 것 같아요!
See if you can’t find Pert the beekeeper,양봉업자 퍼트를 찾아보세요.
He’ll help you,그가 도와줄 거예요.
But how will I avoid getting stung?,하지만 벌에 쏘이지 않으려면 어떻게 하죠?
Klara chuckles a heart laugh and slaps her knee,클라라가 호탕하게 웃으며 무릎을 칩니다.
Oh I wouldn’t worry about that!,아, 그건 걱정 마세요!
We wouldn’t want the children to not get their honey-cakes!,아이들이 꿀 케이크를 못 먹게 할 순 없잖아요!
I'll do my best!,최선을 다해볼게요!
"Will you be able to return to the cold, brutal world at large if you spend too much time in this quite little piece of bliss?",이 작고 조용한 행복 속에 너무 오래 머물면, 춥고 잔혹한 바깥세상으로 다시 돌아갈 수 있을까요?
Just cross the bridge and continue straight ahead until you see them on your left-hand side,다리를 건너서 왼쪽 편에 보일 때까지 쭉 가세요.
Look at these honey-combs!,이 벌집 좀 봐요!
Have you ever seen honey this golden?,이렇게 황금빛인 꿀을 본 적 있나요?
The children will love this,아이들이 정말 좋아할 거예요.
"Oh, the Baroness is going to be so pleased",아, 남작부인께서 정말 기뻐하시겠어요.
"Now, the cakes are for the children but I’ll tell you what",자, 케이크는 아이들 거지만 이건 드릴게요.
I baked one too many apple-pies for the feast,축제용으로 사과 파이를 하나 더 구웠거든요.
It’s yours if you want it,원하시면 가져가세요.
Klara winks at you and hands you a fresh apple pie,클라라가 윙크하며 갓 구운 사과 파이를 건네줍니다.
"Now, off you go!",자, 어서 가세요!
I have the honey!,꿀을 가져왔어요!
Go on then!,어서 가요!
Can you teach me a few recipes?,조리법 몇 개만 알려주실 수 있나요?
What's going on in Firgol?,피르골에 무슨 일이 있는 거죠?
Want to learn how to cook eh?,요리를 배우고 싶다고요?
Well I can’t blame you,뭐 그럴 만도 하죠.
Nothing soothes the soul like a home-cooked meal,집밥만큼 영혼을 달래주는 것도 없으니까요.
Have a look in my recipe-book,제 요리책을 한번 보세요.
I’ll teach you for a few coins per recipe!,동전 몇 푼이면 조리법을 알려드릴게요!
Browse Recipes,조리법 살펴보기
"Klara rushes back and forth, red-faced and sweating but with movements that seem so choreographed and intentional that she appears more like a dancer than a cook",클라라는 얼굴이 빨개져 땀을 흘리며 이리저리 뛰어다니지만, 그 움직임이 너무나 잘 짜여 있고 의도적인 것 같아 요리사라기보단 무용수처럼 보입니다.
You are truly watching a master at work here,진정한 장인의 솜씨를 보고 있는 것입니다.
Let's talk for a bit!,잠시 얘기 좀 해요!
#FirgolManorEnter,#FirgolManorEnter
The scene before you is one of utter insanity,눈앞의 광경은 그야말로 광기 그 자체입니다.
The Baroness presides over it with a look of exhausted contentment on her face,남작부인은 지쳤지만 만족스러운 표정으로 그 광경을 지휘하고 있습니다.
I’m so glad to see you here,여기서 당신을 보니 정말 반갑군요.
The great work is nearly done and I couldn’t have done it without you,위대한 과업이 거의 끝났어요. 당신 없이는 해내지 못했을 거예요.
It’s only fitting you should be here at the finale,피날레에 당신이 함께하는 건 당연한 일이죠.
She produces a long dagger from her sleeve,그녀는 소매에서 긴 단검을 꺼냅니다.
Put down the dagger!,단검 내려놓으시오!
Beyond hope and reason you see that the children are still alive - albeit paralyzed in some kind of trance,희망도 이성도 사라진 상황에서 아이들은 아직 살아있습니다. 비록 어떤 최면 상태에 빠져 마비된 상태지만요.
The Baroness begins laughing but the sound morphs into a wailing cry of sorrow and anger,남작부인은 웃기 시작하지만 그 소리는 슬픔과 분노의 통곡으로 바뀝니다.
They are mine now!,이제 이 아이들은 내 거야!
Why shouldn’t I have one as well!,왜 나만 아이를 가질 수 없는 거야!
Every fucking cow with a cunt in the village can squeeze one out SO WHY CAN’T I?!,마을의 씹어먹을 암소 같은 년들도 다 새끼를 까는데 왜 나는 안 되는 거야?!
She screams and lunges for the nearest child,그녀는 비명을 지르며 가장 가까이 있는 아이에게 달려듭니다.
#FirgolManorFinal,#FirgolManorFinal
"Sitting in silent majesty upon the throne, is the desiccated corpse of what must have been the Baron of Firgol",왕좌에 침묵의 위엄을 갖추고 앉아 있는 것은 피르골 남작이었을 말라비틀어진 시체입니다.
"Tattered, yellow robes hang loosely from the body and around the head, a thin crown of ivy has grown",누더기가 된 노란 로브가 몸에 헐렁하게 걸쳐져 있고, 머리 주위에는 얇은 담쟁이덩굴 왕관이 자라나 있습니다.
A king out of time,시간을 벗어난 왕.
"Though similar, this figure cannot be the one that performed that horrid play",비슷해 보이지만, 이 형상은 그 끔찍한 연극을 공연했던 인물일 리가 없습니다.
"And even as you stand here, the memory of it has begun to fade",그리고 여기 서 있는 지금조차, 그 기억은 희미해지기 시작했습니다.
"Like a dream upon waking, you are left wondering if it even happened at all",잠에서 깬 꿈처럼, 정말 그런 일이 있었는지조차 의심스럽습니다.
"No matter, there is nothing more here for you now",상관없습니다. 이제 여기엔 당신을 위한 것이 아무것도 없으니까요.
Only bones dust,오직 뼈와 먼지뿐.
You turn to leave,당신은 떠나기 위해 돌아섭니다.
"For a moment you imagine that you hear the flapping of tattered robes, but then it passes",잠시 누더기 로브가 펄럭이는 소리를 들은 것 같지만, 이내 사라집니다.
#FirgolMoleBurrow,#FirgolMoleBurrow
You dig the shovel into the soft soil and easily collapse the burrow,삽을 부드러운 흙에 박아 넣어 굴을 쉽게 무너뜨립니다.
"After a few strokes however, the shovel-head comes up coated in dark blood",하지만 몇 번 삽질을 하자, 삽날에 검은 피가 묻어 나옵니다.
"You root through the soil and to your disgust find numerous, small, hairless blobs of flesh that have been hacked to death by the shovel’s action",흙을 파헤쳐 보니 역겹게도 털 없는 작은 살덩이들이 삽질에 난자당해 죽어 있습니다.
"You can’t properly identify the strange things, nor do you want to, and quickly cover up the gruesome scene with dirt before moving along",그 기괴한 것들의 정체를 제대로 알 수도, 알고 싶지도 않기에 서둘러 끔찍한 현장을 흙으로 덮고 자리를 뜹니다.
"More carefully this time, you set to work collapsing the second tunnel",이번에는 좀 더 조심스럽게 두 번째 굴을 무너뜨리는 작업을 시작합니다.
The work progresses nicely until suddenly the earth shifts slightly as if something is moving underneath,작업은 순조롭게 진행되다가 갑자기 땅 밑에서 무언가 움직이는 듯 흙이 살짝 들썩입니다.
"Whatever it is, it grabs onto the shovel blade and tugs violently at it!",무엇인지는 몰라도, 그것이 삽날을 붙잡고 거칠게 잡아당깁니다!
You yank back with all your might and manage to free the shovel from whatever lurks under the dirt,온 힘을 다해 뒤로 잡아당겨 흙 속에 숨어 있는 무언가로부터 간신히 삽을 빼냅니다.
"Swinging wildly, you pummel the ground and walk away hoping you’ve seen the last of whatever lurks underneath this orchard",미친 듯이 삽을 휘둘러 땅을 두들겨 패고는, 이 과수원 밑에 도사린 것이 무엇이든 다시는 보지 않기를 바라며 자리를 뜹니다.
Arriving at the third hole you feel an unease grow in your stomach,세 번째 구멍에 도착하자 뱃속에서 불안감이 피어오릅니다.
"Carefully, you bend down and try to peer into the small, dark burrow",조심스럽게 몸을 굽혀 작고 어두운 굴 안을 들여다보려 합니다.
"To your horror, something glances back",공포스럽게도, 무언가가 당신을 마주 봅니다.
A pair of eyes that appear far too intelligent than an animal has any right to be,짐승이라고 하기엔 너무나 지적으로 보이는 두 눈.
"Then, in an instance they are gone - retreated underground",그리고 순식간에 그것들은 사라집니다. 땅속으로 물러난 것입니다.
Perhaps your mind is playing tricks on you?,기분 탓일까요?
"You decide to not wait and find out and with a slight hint of panic, you utterly demolish the hole",기다려서 확인하지 않기로 하고, 약간의 공황 상태에 빠져 구멍을 완전히 메워버립니다.
Your task is done and you should return to Ari,임무를 마쳤으니 아리에게 돌아가야 합니다.
You come across a freshly dug hole in the ground,땅에 갓 파낸 구멍이 보입니다.
Dig out the burrow,굴을 파낸다
#FirgolQuestOver,#FirgolQuestOver
"As you leave the grounds of the accursed manor, your head spins and nausea overcomes you",저주받은 저택을 나서자 머리가 빙빙 돌고 구역질이 밀려옵니다.
The things you have seen linger in your mind like the after-images of some alien sun burned into your eyes,목격한 것들이 마치 이계의 태양에 눈이 타버린 잔상처럼 머릿속에 맴돕니다.
"Try as you might you will neither be able to exorcize the memories, nor ever make sense of them",아무리 애를 써도 그 기억들을 지울 수도, 이해할 수도 없을 것입니다.
Embla puts her hand on your shoulder,엠블라가 당신의 어깨에 손을 얹습니다.
Are you alright?,괜찮아요?
"Somewhere, Kat alternates between crying and retching",어디선가 캣은 울다 토하기를 반복합니다.
I don't think I'll be 'alright' ever again,다시는 '괜찮아'지지 않을 것 같소.
I suspect none of us ever will,우리 중 누구도 그러지 못할 것 같아요.
The Dragon spreads its poison unto all the things it touches,용은 자신이 닿는 모든 것에 독을 퍼뜨리니까요.
There is nowhere safe,안전한 곳은 없어요.
Not even this tiny little village,이 작은 마을조차도요.
"Now more than ever, I am certain that the only way forward is to the very heart of darkness",이제 그 어느 때보다 확실해졌어요. 앞으로 나아가는 유일한 길은 어둠의 심장부로 향하는 것뿐이라는 걸요.
To Gradla and the Black Priory,그라들라와 검은 수도원으로.
Embla helps you up,엠블라가 당신을 일으켜 줍니다.
Indeed it would seem there is no going back,정말이지 되돌아갈 길은 없는 것 같군요.
#FirgolWeaverScene,#FirgolWeaverScene
A young maiden stands looking at a pile of white canvas cloth,젊은 처녀가 흰 캔버스 천 더미를 바라보며 서 있습니다.
She sighs deeply and appears to be lost in deep thought,그녀는 깊은 한숨을 쉬며 깊은 생각에 잠겨 있는 듯합니다.
Is something wrong?,무슨 일 있소?
"Oh, I didn’t see you there",아, 거기 계신 줄 몰랐네요.
I’m sorry if I seem rude but I’d rather just be left alone,무례하게 보였다면 죄송하지만 혼자 있고 싶어서요.
She offers a weak but apologetic smile,그녀는 힘없지만 미안한 미소를 짓습니다.
Camilla’s eyes tear up,카밀라의 눈에 눈물이 고입니다.
I’m,전,
I’m so ashamed,너무 부끄러워요.
The Baroness was so kind to think of me for making the backdrops for their ‘surprise’,남작부인께서 그 '깜짝쇼'의 배경막 제작을 저에게 맡겨주실 정도로 친절하셨는데,
I thought I could do it,할 수 있을 줄 알았어요.
I have the canvases and everything,캔버스랑 다 준비되어 있는데.
All she asked was that I paint her a ‘wondrous vista’,그저 '경이로운 풍경'을 그려달라고 하셨을 뿐인데.
But I can’t bring myself to make the first stroke,첫 붓질조차 할 수가 없어요.
Why not?,왜죠?
Camilla blushes,카밀라가 얼굴을 붉힙니다.
I'm lost,길을 잃었어요.
"My head, My heart",제 머리도, 제 마음도요.
"There’s a girl, Cass, and I have… feelings for her",캐스라는 여자가 있는데, 제가 그녀에게... 마음이 있거든요.
It was from a distance but I felt like there was something there,멀리서였지만 뭔가 통하는 게 있다고 느꼈어요.
"Me being me, I didn’t have the nerve to go talk to her",제가 워낙 이렇다 보니, 가서 말을 걸 용기가 안 났죠.
Instead I left a note for her explaining my feelings,대신 제 마음을 적은 쪽지를 남겼어요.
And then?,그리고요?
Nothing at all,아무 소식도 없어요.
"Oh, I’m such an oaf",아, 전 정말 바보예요.
I write like a pig - How could I ever think my stupid note could sway someone like Cass,글씨도 엉망인데 어떻게 그 멍청한 쪽지로 캐스 같은 사람의 마음을 움직일 수 있다고 생각했는지.
Tears stream down Camilla’s face,카밀라의 얼굴에 눈물이 흐릅니다.
She has such a way with words,그녀는 말을 정말 잘하거든요.
"A bard, she is",음유시인이니까요.
And me?,그런데 저는?
"I’m just simple, plain, and common",전 그냥 단순하고 평범하고 흔해빠진 사람인걸요.
What if I talked to Cass for you?,내가 대신 캐스와 얘기해 보면 어떨까요?
You would do that for me?,절 위해 그래 주시겠어요?
I suppose it would let me know one way or another,어떻게든 알 수는 있겠네요.
"But please, try to be subtle about it",하지만 제발, 티 안 나게 해주세요.
Don’t let her know I’m besides myself thinking about her,제가 그녀 생각에 정신이 없다는 건 모르게 해주세요.
She draws in a deep breath and her mood appears to lift ever so slightly,그녀는 심호흡을 하고 기분이 아주 조금 나아진 듯합니다.
Cass is a free spirit and she loves the water,캐스는 자유로운 영혼이라 물가를 좋아해요.
I’d look for her along the small creek that runs west of here,여기서 서쪽으로 흐르는 작은 개울가를 찾아보세요.
Thank you so much for offering to help,도와주신다니 정말 감사합니다.
I'll return when I have news,소식이 있으면 돌아오겠소.
"Well, since you offered to help I would really appreciate it if you talked to Cass for me",도와주신다고 했으니 캐스와 얘기해 주시면 정말 감사하겠습니다.
I need to know if she got my note and what her feelings are for me,내 쪽지를 받았는지, 나에 대해 어떻게 생각하는지 알아야겠어요.
Just look for her along the creek west of the village,마을 서쪽 개울가에서 찾아보세요.
Camilla goes pale,카밀라가 창백해집니다.
What… what did she say?,뭐... 뭐라고 하던가요?
"She doesn’t fancy me, right?",절 좋아하지 않죠, 그렇죠?
I just know it!,그럴 줄 알았어!
She asked me to give you this,이걸 전해달라고 하더군요.
She accepts the note and slowly unfolds it,그녀는 쪽지를 받아 천천히 펼칩니다.
"As she consumes the song, line by line, her eyes water and her hands tremble",노래를 한 줄 한 줄 읽어 내려가면서 그녀의 눈가가 촉촉해지고 손이 떨립니다.
"By the end, she has to tear her eyes away from it",끝에 다다르자 그녀는 눈을 떼지 못합니다.
Such words,이런 표현이라니.
I’ve never read such words,이런 글은 읽어본 적이 없어요.
Was there more?,더 있었나요?
Did she say anything?,뭐라고 말했나요?
She told me she wanted to dance with you at the Carnivale,카니발에서 당신과 춤추고 싶다고 하더군요.
"Camilla covers her mouth, smiling through tears of joy",카밀라는 입을 가린 채 기쁨의 눈물을 흘리며 미소 짓습니다.
She then blinks a few times as if remembering something,그러다 무언가 기억난 듯 눈을 몇 번 깜빡입니다.
The backdrops for the Baroness!,남작부인의 배경막!
I see it so clearly now,이제 너무 선명하게 보여요.
Cass’ song,캐스의 노래.
"Oh, this will be amazing!",아, 정말 멋질 거예요!
Glad I could help!,도움이 돼서 기쁘군요!
"And now, if you’ll excuse me, I have to get to work",그럼 실례지만, 작업을 시작해야 해서요.
I’d rather you not see the result until at the Carnivale,결과물은 카니발 때까지 안 보셨으면 좋겠어요.
It’ll be more impressive that way!,그래야 더 감동적일 테니까요!
Camilla smiles a secretive smile and grabs a ream of canvas and a pot of paint before hastily walking off,카밀라는 비밀스러운 미소를 지으며 캔버스 한 뭉치와 페인트통을 챙겨 급히 걸어갑니다.
What about the quest?,퀘스트는 어떻게 됐소?
I've talked to Cass,캐스와 얘기했소.
Hello again,다시 만났네요.
Camilla smiles timidly,카밀라가 수줍게 미소 짓습니다.
"Oh, I’ve said too much",아, 제가 말이 너무 많았네요.
The Baroness made me promise not to tell,남작부인께서 말하지 말라고 하셨거든요.
"Please, you need to ask her if you want to know more",더 알고 싶으시면 부인께 여쭤보세요.
Not that it matters in any case,어쨌든 상관없지만요.
I’m getting nowhere with this,도무지 진척이 없어서.
She motions to the reams of canvas,그녀가 캔버스 더미를 가리킵니다.
And why is that?,왜 그런 거죠?
#,
# Chapter_4_Overland,# Chapter_4_Overland
#,
#GradlaSpotted,#GradlaSpotted
Land ho!,육지다!
sounds the cry from the crows nest,망루에서 외침이 들려옵니다.
Iago offers you a spyglass,이아고가 망원경을 건넵니다.
There!,저기요!
Fogbanks to the north,북쪽의 안개 둑.
"Try as you might you will neither be able to exorcise the memories, nor ever make sense of them",아무리 애를 써도 그 기억들을 지울 수도, 이해할 수도 없을 것입니다.
