"Suddenly he stops, choughs slightly, and then smiles again","De repente se detiene, carraspea ligeramente y vuelve a sonreír",
Bloody drool runs down his chin along with one of the man’s teeth,Una baba sanguinolenta le resbala por la barbilla junto con uno de los dientes del hombre,
What of your master?,¿Y tu amo?,
Help!,¡Socorro!,
the young man croaks as you pass him,grazna el joven cuando pasas a su lado,
He blinks as if he was equally surprised as you at the outburst - all the while smiling moronically,Parpadea como si estuviera igual de sorprendido que tú por el arrebato - todo mientras sonríe moronamente,
Well!,¡Bueno!,
Speak up boy or you’ll get the back of my hand!,"Habla, muchacho, o te daré una paliza.",
Roland grumbles at the man,Roland gruñe al hombre,
We beseech you,Te lo suplicamos,
Travel to Eryll,Viaja a Eryll,
Seek out the Tower of Ash,Busca la Torre de la Ceniza,
Find us there and learn of our Master’s fate,Encuéntranos allí y conoce el destino de nuestro Maestro,
"But please, time is of the essence and for each second you tarry, hope fades","Pero por favor, el tiempo es esencial y por cada segundo que tardas, la esperanza se desvanece",
"The words flow as if rehearsed and then, as he speaks the last words he lets out a deep sigh and sits down on the ground","Las palabras fluyen como si estuvieran ensayadas y entonces, al pronunciar las últimas palabras, deja escapar un profundo suspiro y se sienta en el suelo",
Eryll?,¿Eryll?,
Tower of Ash?,¿Torre de Ceniza?,
"Why, I’ve never felt better","Por qué, nunca me he sentido mejor",
The man seems taken aback by the question,El hombre parece sorprendido por la pregunta,
"Please, it is my master who needs help","Por favor, es mi amo quien necesita ayuda",
Driinas eyes narrow as she grabs one of his hands with the skilled touch of a healer,Driinas entrecierra los ojos mientras le agarra una mano con el hábil tacto de una sanadora,
You’re not well at all,No estás nada bien,
she mumbles to herself,murmura para sí,
Let me just take a look at you none the less,Déjame echarte un vistazo de todos modos,
His eyes are glassy and distant,Sus ojos están vidriosos y distantes,
Find us there,Encuéntranos allí,
he repeats before his voice trails off,repite antes de que su voz se interrumpa,
Fool’s mind is gone,La mente de Fool ha desaparecido,
He’ll be food for crows come nightfall and it’ll be a mercy,Será comida para los cuervos al anochecer y será una misericordia,
Roland mumbles,Roland murmura,
Are you just going to sit there?,¿Vas a quedarte ahí sentado?,
The man rolls over on his side - eyes staring stiffly ahead,"El hombre se tumba de lado, con los ojos rígidos mirando al frente",
"Though he still appears to be alive, no prodding or prompting raises any kind of response from him","Aunque parece que aún está vivo, no hay ninguna respuesta por su parte",
There appears to be nothing more you can do for this lost soul save consider his request,"Parece que no hay nada más que puedas hacer por esta alma perdida, salvo considerar su petición",
I'm not sure what ot make of this,No sé qué pensar de todo esto.,
#WizardTowerTopFloor,#WizardTowerTopFloor,
It is where our Master goes to do his sacred work,Es donde nuestro Maestro va a hacer su trabajo sagrado,
But he is missing!,¡Pero ha desaparecido!,
"Please, you must go there now","Por favor, debes ir allí ahora",
Find him,Encuéntralo,
Use the silver flute and go through the mercury lake!,¡Usa la flauta de plata y atraviesa el lago de mercurio!,
"And if I do, what's in it for me?","Y si lo hago, ¿qué hay para mí?",
I'll get going,Me pondré en marcha,
Master is still missing!,¡El Maestro sigue desaparecido!,
Go down below now!,¡Baja ahora mismo!,
The apprentices again begin to whimper in terror like caged animals,Los aprendices vuelven a gemir aterrorizados como animales enjaulados,
You emerge into what appears to be an observatory of sorts,Apareces en lo que parece ser una especie de observatorio,
Astronomical glyphs cover the floor and in the center of the room stands what appears to be a huge telescope,Glifos astronómicos cubren el suelo y en el centro de la habitación se encuentra lo que parece ser un enorme telescopio,
"Strangely though, there does not appear to be any form of aperture in the roof that would allow it to observe the sky","Extrañamente, no parece haber ningún tipo de abertura en el techo que le permita observar el cielo",
Four robed figures huddle together under the strange construct like frightened animals,Cuatro figuras con túnicas se acurrucan bajo la extraña construcción como animales asustados,
Come out so I can see you!,¡Salid para que pueda veros!,
Slowly the four figures creep forwards into the half-light and to your astonishment you see that all four have identical faces,"Lentamente, las cuatro figuras avanzan hacia la penumbra y, para tu asombro, ves que las cuatro tienen caras idénticas.",
Indeed they all appear to be identical to the strange man you met on Idra,"En efecto, todos parecen idénticos al extraño hombre que conociste en Idra",
You come for Master!,¡Venís a por el Maestro!,
"one of the men states, rather than asks, with a serene smile on his face","afirma uno de los hombres, más que pregunta, con una sonrisa serena en el rostro",
What in the Magi’s Loins is going on here?,¿Qué demonios está pasando aquí?,
Kat blurts out as she stares in fascinated awe at the quadruplets,suelta Kat mientras mira fascinada a los cuatrillizos,
We are apprentices of Calipero the Tempestuous,Somos aprendices de Calipero el Tempestuoso,
one of the others answers with a smile,uno de los otros responde con una sonrisa,
But… our Master if miffing!,Pero... ¡nuestro Maestro está irritado!,
lisps an apprentice toothlessly,cecea un aprendiz sin dientes,
"As one, the four men begin to whimper","Como uno solo, los cuatro hombres empiezan a gemir",
"Though all four men are identical, they all seem to be afflicted by varying degrees of the strange decomposition that you observed in their 'brother' on Idra","Aunque los cuatro hombres son idénticos, todos parecen estar afectados por diversos grados de la extraña descomposición que observaste en su «hermano» en Idra",
Missing?,¿Desaparecido?,
Explain!,Explícate.,
Master has gone down below,El Maestro ha bajado abajo,
To his work,A su trabajo,
But he has not returned!,¡Pero no ha vuelto!,
Something is wrong!,¡Algo va mal!,
Danger!,¡Peligro!,
DANGER!,¡PELIGRO!,
Like frightened animals the four apprentices fret anxiously about,"Como animales asustados, los cuatro aprendices se inquietan en",
Down below?,¿Abajo?,
One of them whispers,Uno de ellos susurra,
We’re not allowed to go there,No se nos permite ir allí,
Not until we ascend,No hasta que ascendamos,
But you can go!,¡Pero tú puedes ir!,
Even without ascending!,Incluso sin ascender.,
As one the four apprentices’ moronic smiles return and they all nod in agreement,Los cuatro aprendices vuelven a sonreír como imbéciles y asienten con la cabeza,
You go now!,¡Ahora podéis ir!,
How would I even get there?,¿Cómo voy a llegar allí?,
"One of the men pushes a small, silver flute into your hands",Uno de los hombres empuja una pequeña flauta de plata hacia tus manos,
This is the key,Esta es la llave,
Blow it and the mercury lake will open for you,Sóplala y el lago de mercurio se abrirá para ti,
It’s where we go to ascend but we’re not allowed there without him!,"¡Es donde vamos para ascender, pero no se nos permite llegar sin él!",
So you must go instead!,Así que debes ir tú.,
Embla looks at the flute with fascination,Embla mira la flauta con fascinación,
He must mean the mercury lake down on the ground floor,Debe de referirse al lago de mercurio de la planta baja,
The affairs of Magi indeed,"Los asuntos de los Magos, en efecto",
I wonder what knowledge a man such as this Calipero could be hiding in his secret halls?,Me pregunto qué conocimientos podría esconder un hombre como este Calipero en sus salas secretas.,
she muses,se pregunta,
Keep his knowledge for yourself Embla - I’d be happier with a fistful of diamonds,Guarda sus conocimientos para ti Embla - Yo sería más feliz con un puñado de diamantes,
Kat chimes in,Kat interviene,
Let's try to get some answers first,Intentemos obtener algunas respuestas primero,
Let's be on out way then,Sigamos nuestro camino entonces,
We serve Calipero the Tempestuous!,¡Servimos a Calipero el Tempestuoso!,
all four answer in unison,los cuatro responden al unísono,
As kind and loving as he is wise - Our joy is to serve him until we one day ascend to join him in the ranks of the holy Magi!,Tan amable y cariñoso como sabio - ¡Nuestra alegría es servirle hasta que un día ascendamos para unirnos a él en las filas de los santos Magos!,
Ascend?,¿Ascender?,
But how come you all look so similar?,¿Pero cómo es que todos se parecen tanto?,
"When we are judged ready, we go down below","Cuando nos consideren preparados, bajaremos a",
Under the mercury pool and into and enter the ascension chamber and the golden machine!,¡Bajo el estanque de mercurio y entraremos en la cámara de ascensión y en la máquina dorada!,
There we shall transcend this weak flesh and take our place amongst those who are giants amongst men!,¡Allí trascenderemos esta débil carne y tomaremos nuestro lugar entre aquellos que son gigantes entre los hombres!,
What more can you tell me about the area below?,¿Qué más puedes decirme sobre la zona de abajo?,
The four apprentices stare at you with blank smiles,Los cuatro aprendices te miran con sonrisas vacías,
Tell me about this master of yours!,¡Háblame de ese maestro tuyo!,
What kind of reward are we looking at here?,¿Qué clase de recompensa nos espera aquí?,
What lies down below?,¿Qué hay abajo?,
This young man smiles serenely at you as you approach,Este joven te sonríe serenamente cuando te acercas,
His round face is eerily identical to that of all of his ‘brothers’,Su cara redonda es inquietantemente idéntica a la de todos sus «hermanos»,
Where is Master?,¿Dónde está el Maestro?,
I'm still searching,Todavía estoy buscando,
Our Master is rich beyond comparison!,¡Nuestro Maestro es rico sin comparación!,
Beyond count will be the joys and gifts he will bestow upon you!,Las alegrías y los regalos que te concederá son incontables.,
The four apprentices simply smile absentmindedly as if they didn’t hear or understand the question,Los cuatro aprendices se limitan a sonreír distraídamente como si no hubieran oído o entendido la pregunta,
After a short while one of them repeats,"Al cabo de un rato, uno de ellos repite",
#,#,
# Chapter_4_WeatherMaiden,# Capitulo_4_La Doncella del Tiempo,
#,#,
#IagoWeatherMaiden,#IagoWeatherMaiden,
May the wind be in our sails!,¡Que el viento nos acompañe!,
Ask about JoinUs,Pregunta sobre Únete a nosotros,
Something about JoinUs,Algo sobre Únete a nosotros,
More about JoinUs,Más sobre Únete a nosotros,
Finally the last part about JoinUs,"Por último, la última parte sobre Únete a nosotros",
"Ah! {PLAYER}, how goes it?","¡Ah! {PLAYER}, ¿como va todo?",
I trust you are finding yourself at home on the Weathermaiden?,¿Espero que te sientas como en casa en el Weathermaiden?,
I am indeed,En efecto,
Excellent!,¡Excelente!,
I’ve told my gallant crew to be on their best behavior!,¡Le he dicho a mi galante tripulación que se comporten lo mejor posible!,
"If there is nothing else, I must get back to planning our journey","Si no hay nada más, debo volver a planear nuestro viaje",
Iago gestures towards a pile of nautical charts and maps,Iago hace un gesto hacia un montón de cartas náuticas y mapas,
We'll talk later!,¡Hablaremos más tarde!,
How does the Maiden treat you?,¿Cómo te trata la Doncella?,
#ZharaWeathermaiden,#ZharaDoncelladelTiempo,
There is an oven going over on the fore-castle where you can cook your meals,Hay un horno en el castillo de proa donde puedes cocinar tus comidas,
And before you ask,Y antes de que preguntes,
The forecastle is at the front of the boat,El castillo de proa está en la parte delantera del barco,
He’s around somewhere!,¡Está por aquí!,
Have you tried his cabin below?,¿Has probado en su camarote de abajo?,
"If he's not there now, just keep checking in and you'll run into him eventually!","Si no está ahora, sigue buscando y lo encontrarás.",
Zhara expertly mans the helm while keeping a steady eye on the horizon,Zhara maneja el timón con pericia mientras mantiene un ojo firme en el horizonte,
She appears to revel in the fact that she’s back at sea and as she sees you she lets out a howl of joy,Parece deleitarse con el hecho de que está de vuelta en el mar y cuando te ve deja escapar un aullido de alegría,
By all of the Blind Maidens it is good to feel the wind on my face again!,¡Por todas las Doncellas Ciegas es bueno sentir el viento en mi cara de nuevo!,
"This is the good life, no?","Esta es la buena vida, ¿no?",
Winds behind and adventure in front!,Vientos detrás y aventuras delante.,
Ah yes,Ah sí,
Argh!,¡Argh!,
In the meantime I had some questions,Mientras tanto tenía algunas preguntas,
Not to worry!,¡No te preocupes!,
We’ve set aside a cabin for you down below - next to the captain's quarter,"Hemos reservado un camarote para ti abajo, al lado del camarote del capitán",
Feel free to rest there and to store any items you might wish to,Siéntete libre de descansar allí y de guardar cualquier cosa que desees,
"I can assure you, they’ll be quite safe!",Te aseguro que estarán a salvo.,
Nothing I'd rather do than answer your questions!,Nada me gustaría más que responder a sus preguntas.,
I need to see the captain!,¡Necesito ver al capitán!,
I need to rest!,¡Necesito descansar!,
Is there any place to cook my food?,¿Hay algún lugar para cocinar mi comida?,
I wanted to ask you something!,¡Quería preguntarle algo!,
#,#,
# Chapter_5_StarStriderShip,# Capitulo_5_StarStriderShip,
#,#,
#StarstriderShip_Awakening,#StarstriderShip_Despertar,
Darkness,Oscuridad,
The feel of cold metal on bare skin,El tacto del frío metal sobre la piel desnuda,
A smell in the air,Un olor en el aire,
"The pungent mix of spices, ozone and untold eons past","La penetrante mezcla de especias, ozono e incontables eones pasados",
"Consciousness eludes you however, and you slip back into the abyss","Sin embargo, la consciencia se te escapa y vuelves a deslizarte en el abismo",
…,...,
You dream of floating,Sueñas que flotas,
Of stars,Con estrellas,
A blue orb wreathed in a shimmering veil,Un orbe azul envuelto en un velo resplandeciente,
But there is more,Pero hay más,
Something seeps through,Algo se filtra a través de,
Like venom entering a wound,Como veneno entrando en una herida,
Coiling,Enroscándose,
Roiling,Enroscándose,
Primordial,Primordial,
Suddenly a scream of pain and terror cuts into your mind like an acid knife!,"¡De repente, un grito de dolor y terror penetra en tu mente como un cuchillo ácido!",
"Shocked awake, the scream echoes in your mind","Despierta sobresaltado, el grito resuena en tu mente",
Was it real or part of the dream?,¿Fue real o parte del sueño?,
"Stirring slowly, you find you’re lying on some kind of table",Te revuelves lentamente y descubres que estás tumbado sobre una especie de mesa,
"You’re naked and cold and, as far as you can tell, all alone","Estás desnudo y frío y, por lo que puedes ver, completamente solo",
You stand up and find your head spinning,Te levantas y la cabeza te da vueltas,
"Even in the faint light, the vague outlines hint of proportions and dimension not meant for men","Incluso en la tenue luz, los vagos contornos insinúan proporciones y dimensiones no concebidas para los hombres",
What immortal hand could have framed such things?,¿Qué mano inmortal podría haber enmarcado tales cosas?,
Perhaps the concealing darkness is a blessing to your wracked senses,Tal vez la oscuridad oculta es una bendición para sus sentidos agitados,
#StarstriderShip_Misc,#StarstriderShip_Misc,
A strange membranous substance blocks the road ahead,Una extraña sustancia membranosa bloquea el camino,
You suspect this may be some kind of door though there is no opening mechanism nearby,"Sospechas que puede tratarse de algún tipo de puerta, aunque no hay ningún mecanismo de apertura cerca.",
#StarstriderShipConsole,#StarstriderShipConsole,
Something about Doors,Algo sobre Puertas,
More about Doors,Más sobre Puertas,
The machine abides,La máquina permanece,
The inner doors have been unlocked,Las puertas interiores se han desbloqueado,
Issue another query,Emite otra consulta,
A discordant sound blears at you from the machine in what can only be described as contempt,Un sonido discordante te llega desde la máquina en lo que sólo puede describirse como desprecio,
The aperture dies down and the machine appears to some sort of hibernation state,La apertura se apaga y la máquina aparece en una especie de estado de hibernación,
The image is one of deep timeless sleep,La imagen es la de un profundo sueño atemporal,
Millennias passing in silence,Milenios que pasan en silencio,
Then a sound,Entonces un sonido,
Something banging on the outer skin,Algo golpea la piel exterior,
Children!,¡Niños!,
They have descended from the trees and multiplied,Han descendido de los árboles y se han multiplicado,
In their greed for knowledge and power they now come to disturb us,En su codicia de conocimiento y poder ahora vienen a molestarnos,
But something else has crept in,Pero algo más se ha colado,
They have torn the veil!,¡Han rasgado el velo!,
It is here now!,¡Ya está aquí!,
It claws at our skin!,Nos araña la piel.,
We are holding for now but we grow weak,"Por ahora resistimos, pero nos debilitamos",
The navigator must awaken,El navegante debe despertar,
"The longer you play with it, the more the strange sounds and images resonate with you","Cuanto más juegas con él, más te resuenan los extraños sonidos e imágenes",
You begin seeing them for what they are,Empiezas a verlos por lo que son,
Terms in some great cosmic equation,Términos de una gran ecuación cósmica,
A language of pure logic,Un lenguaje de pura lógica,
No longer are the notes mere sounds,Las notas ya no son meros sonidos,
With each note a number resonates,Con cada nota resuena un número,
"As if sensing your dawning understanding, the great machine offers you a prompt","Como si percibiera tu incipiente comprensión, la gran máquina te ofrece una indicación",
How do you respond?,¿Como respondes?,
Enter '4',Introduzca '4',
Enter '5',Introduzca '5',
Enter '6',Introduzca '6',
The machine prompts you to enter the next number,La maquina le solicita que ingrese el siguiente numero,
Enter '8',Introduzca '8',
Enter '10',Introduzca '10',
Enter '12',Introduzca '12',
The machine prompts you to enter the final number,La maquina le solicita que ingrese el numero final,
Enter '13',Introduzca '13',
Enter '14',Introduzca '14',
Enter '15',Introduzca '15',
The interior of the aperture appears like a churning vortex of some black oily substance,El interior de la abertura parece un vórtice agitado de alguna sustancia aceitosa negra,
"Within it motes of light appear, looking almost like miniature stars that are born and die within the span of moments","En su interior aparecen motas de luz, que parecen casi estrellas en miniatura que nacen y mueren en el lapso de unos instantes",
Images form,Se forman imágenes,
Strange geometric shapes that combine and recombine in strange infinite fractals,Extrañas formas geométricas que se combinan y recombinan en extraños fractales infinitos,
"Looking around for a way to operate the strange machine, your hand passes over the liquid-filled basins","Buscando a su alrededor una forma de hacer funcionar la extraña máquina, tu mano pasa sobre las cuencas llenas de líquido",
A strangely musical note can be heard,Se oye una nota extrañamente musical,
Soft at first and then much stronger as your fingers lightly graze the surface of the liquid,Suave al principio y luego mucho más fuerte a medida que tus dedos rozan ligeramente la superficie del líquido,
"Dipping your fingers into the liquid at different points produces unique notes - almost like playing an instrument - and as you do so, the images on the aperture shift","Sumergiendo los dedos en el líquido en diferentes puntos se producen notas únicas - casi como tocar un instrumento - y a medida que lo haces, las imágenes de la apertura cambian",
You find yourself mesmerized,Te encuentras hipnotizado,
The auditory and visual patterns seem utterly incomprehensible and yet,"Los patrones auditivos y visuales parecen totalmente incomprensibles y, sin embargo",
There is something there,Hay algo allí,
Something stirring in the back of your mind,Algo que se agita en el fondo de tu mente,
"A sonorous, polyphonic wave of equations issues forth from the aperture",Una onda sonora y polifónica de ecuaciones sale de la apertura,
"Like a veil being lifted, you find that you now understand the machine’s language on an instinctual level","Como un velo que se levanta, descubres que ahora entiendes el lenguaje de la máquina a un nivel instintivo",
"The aperture on the wall is strangely mesmerizing though at the present, you have a feeling it is somehow inactive","La abertura en la pared es extrañamente hipnotizante, aunque en este momento, tienes la sensación de que de alguna manera está inactiva",
You look over at the empty basins flanking it,Miras hacia las cuencas vacías que la flanquean,
Perhaps they are involved somehow?,¿Quizás están involucradas de alguna manera?,
The machine serves at your command,La máquina sirve a tus órdenes,
Unlock the doors!,¡Desbloquea las puertas!,
What is the status of this place?,¿Cuál es la situación de este lugar?,
The black surface vibrates in anticipation as you approach it,La superficie negra vibra en anticipación cuando te acercas a ella,
Interact,Interactúa,
Something about Status,Algo sobre el Estado,
More about Status,Más sobre el Estado,
Finally the last part about Status,Finalmente la última parte sobre el Estado,
#StarstridershipConsolePools,#StarstridershipConsolePools,
"Smooth, empty basins line the console",Unas cuencas lisas y vacías bordean la consola,
Narrow grooves seem to connect them and you get a feeling that they’re part of some kind of machine,Unas estrechas ranuras parecen conectarlas y tienes la sensación de que forman parte de algún tipo de máquina,
"Whatever this is, it appears dormant at the moment and has likely been so for a long time","Sea lo que sea, parece inactiva en este momento y probablemente lo ha estado durante mucho tiempo",
Fill Basins,Llena las cuencas,
"Carefully, you empty the fluid from the vessels into the basins","Con cuidado, vacías el fluido de los recipientes en las cuencas",
"Seeming to move of its own volition, the fluid spreads from basin to basin through the inset grooves and slowly the entire room hums into life","Como si se moviera por su propia voluntad, el fluido se esparce de cuenca en cuenca a través de las ranuras insertas y lentamente toda la habitación vuelve a la vida",
It appears you have conjured something back into life,Parece que has conjurado algo para que vuelva a la vida,
#StarstriderShipDriina,#StarstriderShipDriina,
The Driina’s whispered prayers echo softly throughout the strange hallway,Las oraciones susurradas de Driina resuenan suavemente por todo el extraño pasillo,
Over and over she recites the same lines as she rocks gently back and forth,Una y otra vez recita las mismas líneas mientras se mece suavemente hacia adelante y hacia atrás,
Driina!,¡Driina!,
I tried to talk to her,Intenté hablar con ella,
To make her see,Para hacerla ver,
But it’s too late,Pero es demasiado tarde,
I couldn’t stop her,No pude detenerla,
Who?,¿Quién?,
She is so close now,Ella está tan cerca ahora,
He calls to her,Él la llama,
I really did try to stop her,Realmente traté de detenerla,
But I see now,Pero ahora veo,
We have always come here - and we always will,Siempre hemos venido aquí - y siempre lo haremos,
She will need your help before the end,Ella necesitará tu ayuda antes del final,
She lapses back into reciting her prayer,Ella vuelve a recitar su oración,
There is nothing more to be done for her,No hay nada más que hacer por ella,
#StarstriderShipIben,#StarstriderShipIben,
Your hands shake as you contemplate what you must do!,¡Tus manos tiemblan mientras contemplas lo que debes hacer!,
"To release him, you must no doubt inflict more pain onto his tortured form","Para liberarlo, sin duda debes infligir más dolor a su torturada figura",
"Fumbling, you reach into the open chest-cavity searching for his heart","A tientas, introduces la mano en la cavidad torácica buscando su corazón.",
You find it but the feeling of it beating in your hands is enough to make you vomit,"Lo encuentras, pero la sensación de su latido en tus manos es suficiente para hacerte vomitar",
"You try again, tears streaming down your face and, with much effort, you eventually manage to end his torment","Lo intentas de nuevo, las lágrimas corren por tu cara y, con mucho esfuerzo, finalmente consigues poner fin a su tormento",
You control your breathing as best you can,Controlas tu respiración lo mejor que puedes,
Iben is already gone - You’re just setting him free,Iben ya se ha ido - Sólo le estás liberando,
With deft hands you reach into the open chest cavity and find the still-beating heart,Con manos hábiles introduces la mano en la cavidad torácica abierta y encuentras el corazón que aún late,
You end his torment,Pones fin a su tormento,
The scene ahead of you is one of utter horror frozen in time,La escena que tienes ante ti es de un horror absoluto congelado en el tiempo,
The form of a man utterly unmade with a master chirurgeon's precision,La forma de un hombre totalmente deshecha con la precisión de un maestro cirujano,
And for what purpose?,¿Y con qué propósito?,
Cruelty perhaps?,¿Crueldad quizás?,
This body was taken apart by curious hands,Este cuerpo fue desmontado por manos curiosas,
Like a child would pick apart some clever clockwork toy to get at the secrets within,Como un niño desmontaría un ingenioso juguete de relojería para descubrir sus secretos,
Murder to dissect,Asesinato para diseccionar,
Examine the body more closely,Examinas el cuerpo más de cerca,
Reluctantly you approach the mangled face of the corpse,De mala gana te acercas al rostro destrozado del cadáver,
Disassembled into its anatomical component pieces it’s nonetheless familiar to you,"Desmontado en sus componentes anatómicos, te resulta familiar",
This is the corpse of Iben,Este es el cadáver de Iben,
The man who fought so valiantly at your side through horrors untold,El hombre que luchó tan valientemente a tu lado en medio de horrores indecibles,
There was no warrior’s death for him,No hubo muerte de guerrero para él,
Good bye old friend,"Adiós, viejo amigo",
The corpse’s eyes open wide!,¡Los ojos del cadáver se abren de par en par!,
"Impossibly, Iben is still alive","Imposiblemente, Iben sigue vivo",
The chirurgeon has taken great care to maintain the integrity of the circulatory system and for the first time you notice that the splayed body-parts are still connected by pulsating blood vessels!,El cirujano ha tenido mucho cuidado de mantener la integridad del sistema circulatorio y por primera vez te das cuenta de que las partes separadas del cuerpo siguen conectadas por vasos sanguíneos palpitantes.,
"Eyes stare at you in wordless terror and, no doubt, pain beyond measure!","Los ojos te miran con un terror sin palabras y, sin duda, un dolor sin medida.",
Do what must be done,Haz lo que tengas que hacer,
Dazed you stumble away from the horrid scene,Aturdido te alejas a trompicones de la horrible escena,
There is nothing more for you here now,Ya no hay nada más para ti aquí,
You must push ahead,Debes seguir adelante,
#StarstriderShipKat,#StarstriderShipKat,
Movement catches your eye ahead,Un movimiento llama tu atención más adelante,
Something small and pale,Algo pequeño y pálido,
Crouching like a frightened animal,Agazapado como un animal asustado,
Your heart sinks as you see who it is,Tu corazón se hunde al ver quién es,
Kat,Kat,
She throws herself at you and clings to you like a shivering child,Se lanza hacia ti y se aferra a ti como un niño tembloroso,
T-they took him!,¡Ellos se lo llevaron!,
They did… they made h-him,Lo hicieron... lo hicieron,
T-they took us!,¡Nos cogieron!,
We’re powerless!,Estamos indefensos.,
The little men!,¡Los hombrecillos!,
They live in the walls!,¡Viven en las paredes!,
I saw them take us,Los vi tomarnos,
Stripped us down like beasts going to the butcher’s cleaver!,¡Nos desnudaron como bestias que van a la cuchilla del carnicero!,
They don’t sleep like he does,Ellos no duermen como él,
They stay awake so he can sleep!,¡Ellos permanecen despiertos para que él pueda dormir!,
Who do you mean?,¿A quién te refieres?,
The king!,Al rey.,
The navigator,El navegante,
He’s slept for so long but they say it’s time for him to wake up now,Ha dormido por tanto tiempo pero dicen que es hora de que despierte ahora,
They say they’re glad we came here,Dicen que están contentos de que hayamos venido,
We did good,Hicimos bien,
But I don’t believe them,Pero no les creo,
We should never have come!,¡Nunca debimos haber venido!,
Gods walk these halls!,Los dioses caminan por estos pasillos.,
We need to get out of here!,Tenemos que salir de aquí.,
Kat’s expression vacillates between a smile and sheer terror,La expresión de Kat vacila entre la sonrisa y el terror,
The little men say we can’t leave,Los hombrecillos dicen que no podemos irnos,
The king must awaken before the crawling doom finds its way inside,El rey debe despertar antes de que la perdición reptante encuentre su camino,
She tilts her head slightly to one side as if hearing something,Ella inclina la cabeza ligeramente hacia un lado como si oyera algo,
And they say it’s time for me to go now,Y dicen que es hora de que me vaya,
I’m next,Soy la siguiente,
She takes a step backwards,Ella da un paso atrás,
Kat?,¿Kat?,
"She holds your gaze, her smile almost apologetic, as she backs up against the wall","Te sostiene la mirada, con una sonrisa casi de disculpa, mientras retrocede contra la pared",
The strange biomechanical material convulses and a fissure opens up,El extraño material biomecánico se convulsiona y se abre una fisura,
"Half a dozen grotesque, small hands reach out and wrap around Kat!",¡Media docena de pequeñas manos grotescas se extienden y envuelven a Kat!,
Before you have time to react she is pulled in and the fissure seals shut with a disgusting smack,"Antes de que tengas tiempo de reaccionar, la atraen hacia ti y la fisura se cierra con un repugnante golpe",
You are left dumbfounded and alone,Te quedas atónito y solo.,
#StarstriderShipServitor,#StarstriderShipServitor,
The simulacra of a humanoid form stands before you,El simulacro de una forma humanoide se alza ante ti,
Is this a machine imitating life or some living thing imitating a machine?,¿Es una máquina imitando a la vida o un ser vivo imitando a una máquina?,
"A strange, viscous liquid fills its cupped hands as if it’s offering it to you",Un líquido extraño y viscoso llena sus manos como si te lo estuviera ofreciendo,
Fill Vessel,Fill Vessel,
The vessel slots into the machine-creature and fills liquid,El recipiente se introduce en la criatura-máquina y llena el líquido,
You take it back,Te lo llevas,
Perhaps this can be of some use?,¿Quizás esto pueda ser de alguna utilidad?,
#StarstriderShipVaultEnter,#StarstriderShipVaultEnter,
You stand in the halls of titans,Estás en los pasillos de los titanes,
No man was ever meant to see this!,¡Ningún hombre estaba destinado a ver esto!,
Why did you come here?,¿Por qué viniste aquí?,
It was her wasn’t it?,"Era ella, ¿verdad?",
Or was it?,¿O lo era?,
Did you ever really have a choice?,¿Alguna vez tuviste elección?,
Was there some unseen hand driving you towards this doom?,¿Había alguna mano invisible conduciéndote hacia esta perdición?,
"Breathing fast and head reeling, your eyes fix on something utterly out of place in its mundanity","Con la respiración acelerada y la cabeza tambaleante, tus ojos se fijan en algo totalmente fuera de lugar en su mundanidad",
A discarded shoe,Un zapato desechado,
Look behind you,Mira detrás de ti,
You sense her before you see her,La intuyes antes de verla,
A luminous phantom in the darkness,Un fantasma luminoso en la oscuridad,
Naked and emaciated there is nonetheless something in her bearing,"Desnuda y demacrada, hay sin embargo algo en su porte",
Acceptance?,¿Aceptación?,
An aura of maternal comfort?,¿Un aura de consuelo maternal?,
She strokes your cheek,Te acaricia la mejilla,
Don’t be afraid,No tengas miedo,
We’re with him now,Ahora estamos con él,
What is happening?,¿Qué está pasando?,
Look upon him,Míralo,
She takes you by the hand and leads you to the base of the massive throne,Te coge de la mano y te lleva a la base del enorme trono,
Stars flash before your eyes as you force yourself to look at the statue seated on it,Las estrellas centellean ante tus ojos mientras te obligas a mirar la estatua sentada en él,
Or is it something… more?,¿O es algo... más?,
A sleeping king?,¿Un rey dormido?,
A god!,¡Un dios!,
Your heart begins racing,El corazón se te acelera,
You cannot bear standing in its presence,No puedes soportar estar en su presencia,
Embla begins laughing as tears stream down her face,Embla empieza a reír mientras las lágrimas le corren por la cara,
"A tremor violently shakes the structure and you feel, more than hear, an otherworldly scream coming from somewhere outside","Un temblor sacude violentamente la estructura y sientes, más que oyes, un grito de otro mundo que proviene de algún lugar del exterior",
Embla’s eyes are wide,Los ojos de Embla se abren de par en par,
I must do what I was summoned here for and you must help me,Debo hacer aquello para lo que fui convocada aquí y tú debes ayudarme,
Help you do what?,¿Ayudarte a hacer qué?,
The King must awaken before the Dragon reaches him,El Rey debe despertar antes de que el Dragón llegue hasta él,
He’s slept for so long and there is so little of his essence left,Ha dormido durante tanto tiempo y queda tan poco de su esencia,
He needs fresh life,Necesita vida fresca,
The glass sarcophagus opens as Embla approaches,El sarcófago de cristal se abre cuando Embla se acerca,
To your amazement you see that the inside is molded to perfectly fit a human form,"Para su asombro, ve que el interior está moldeado para adaptarse perfectamente a una forma humana",
The dire implications of the device are unmistakable,Las funestas implicaciones del artefacto son inconfundibles,
It can't end like this!,¡No puede acabar así!,
